year,date,name,acres,latitude,longitude,burn_type,treatment_type,county_unit_ID,county,source,fire_type
1995,7/27/1995,RECHE,1174,33.989,-117.245,,,,Riverside,MTBS,WILDFIRE
1995,10/22/1995,ORESTIMBA,2830,37.301,-121.316,,,,Stanislaus,MTBS,WILDFIRE
1995,10/27/1995,BALD,3336,35.122,-120.335,,,,San Luis Obispo,MTBS,WILDFIRE
1995,6/19/1995,BUTTERFIELD,7165,32.941,-116.431,,,,San Diego,MTBS,WILDFIRE
1995,8/27/1995,EL MONTE,8482,32.914,-116.782,,,,San Diego,MTBS,WILDFIRE
1995,10/13/1995,WARNER,2671,33.339,-116.725,,,,San Diego,MTBS,WILDFIRE
1995,6/14/1995,POLE,4077,37.38,-118.613,,,,Inyo,MTBS,WILDFIRE
1995,8/1/1995,PONY,2191,41.63,-123.577,,,,Siskiyou,MTBS,WILDFIRE
1995,7/26/1995,CROWDER,1320,34.329,-117.471,,,,San Bernardino,MTBS,WILDFIRE
1995,9/25/1995,APACHE,3652,33.888,-116.698,,,,Riverside,MTBS,WILDFIRE
1995,10/13/1995,BLUFF,2675,34.007,-116.946,,,,San Bernardino,MTBS,WILDFIRE
1995,7/31/1995,COVINGTON,5457,34.057,-116.3,,,,San Bernardino,MTBS,WILDFIRE
1995,10/3/1995,VISION,12225,38.05,-122.864,,,,Marin,MTBS,WILDFIRE
1995,6/22/1995,UNNAMED,1068,35.017,-116.843,,,,San Bernardino,MTBS,UNKNOWN
1995,8/5/1995,UNNAMED,2158,37.664,-121.54,,,,San Joaquin,MTBS,UNKNOWN
1995,8/5/1995,ROUSE,1061,34.303,-117.144,,,,San Bernardino,MTBS,WILDFIRE
1995,8/30/1995,SYCAMORE,9626,32.607,-116.727,,,,San Diego,MTBS,WILDFIRE
1995,8/15/1995,MIDWAY,7785,35.326,-119.502,,,,Kern,MTBS,WILDFIRE
1996,6/22/1996,UNNAMED,1604,35.14,-119.794,,,,San Luis Obispo,MTBS,WILDFIRE
1996,4/15/1996,PANOCHE,1716,36.631,-120.678,,,,Fresno,MTBS,WILDFIRE
1996,4/27/1996,SKYLINE,21694,36,-120.041,,,,Kings,MTBS,WILDFIRE
1996,4/27/1996,PANOCHE II,14760,36.575,-120.627,,,,Fresno,MTBS,WILDFIRE
1996,5/20/1996,OVERLOOK,2901,35.209,-119.91,,,,San Luis Obispo,MTBS,WILDFIRE
1996,5/23/1996,SEVEN MILE,2716,35.262,-119.86,,,,San Luis Obispo,MTBS,WILDFIRE
1996,5/22/1996,HWY 33 II,3354,35.807,-120.016,,,,Kings,MTBS,WILDFIRE
1996,5/23/1996,MESA COMPLEX,5492,35.396,-118.884,,,,Kern,MTBS,WILDFIRE
1996,6/4/1996,CANYON,3486,35.435,-118.761,,,,Kern,MTBS,WILDFIRE
1996,6/17/1996,ROUND MOUNTAIN,2506,35.479,-118.909,,,,Kern,MTBS,WILDFIRE
1996,6/18/1996,MERCY,16993,36.863,-120.824,,,,Merced,MTBS,WILDFIRE
1996,7/4/1996,GOOSE,1667,35.705,-119.635,,,,Kern,MTBS,WILDFIRE
1996,7/8/1996,WALKER COMPLEX,2593,38.582,-119.529,,,,Mono,MTBS,WILDFIRE
1996,7/19/1996,GILBRETH,4685,35.674,-119.596,,,,Kern,MTBS,WILDFIRE
1996,8/1/1996,BOREL,2760,35.589,-118.564,,,,Kern,MTBS,WILDFIRE
1996,8/8/1996,AIRPORT 2,1059,35.352,-119.547,,,,Kern,MTBS,WILDFIRE
1996,8/13/1996,KAWEAH,4590,36.493,-118.866,,,,Tulare,MTBS,WILDFIRE
1996,8/12/1996,RIMROCK,2698,38.305,-120.431,,,,Calaveras,MTBS,WILDFIRE
1996,10/28/1996,WESTFIELD,1478,35.023,-119.377,,,,Kern,MTBS,WILDFIRE
1996,7/23/1996,WHITEOAK,8404,34.948,-118.473,,,,Kern,MTBS,WILDFIRE
1996,5/3/1996,BARSTOW,1060,34.575,-117.018,,,,San Bernardino,MTBS,WILDFIRE
1996,10/22/1996,OTAY 322,10205,32.592,-116.871,,,,San Diego,MTBS,WILDFIRE
1996,7/2/1996,BYERS,1180,40.342,-120.458,,,,Lassen,MTBS,WILDFIRE
1996,5/23/1996,UNNAMED,1087,33.89,-117.147,,,,Riverside,MTBS,WILDFIRE
1996,5/12/1996,UNNAMED,1086,36.964,-120.904,,,,Merced,MTBS,WILDFIRE
1996,10/26/1996,UNNAMED,2879,38.829,-121.973,,,,Yolo,MTBS,WILDFIRE
1996,5/1/1996,HWY 41,5214,35.901,-119.999,,,,Kings,MTBS,WILDFIRE
1996,10/20/1996,PALERMO,1162,39.357,-121.511,,,,Butte,MTBS,WILDFIRE
1996,8/16/1996,DIXIE FIRE,1326,40.857,-120.921,,,,Lassen,MTBS,WILDFIRE
1996,8/2/1996,PGE 8,2323,38.349,-122.452,,,,Sonoma,MTBS,WILDFIRE
1996,10/26/1996,GATES,1516,38.395,-122.055,,,,Solano,MTBS,WILDFIRE
1996,4/21/1996,SHEEP,1342,33.374,-116.518,,,,San Diego,MTBS,WILDFIRE
1996,10/21/1996,RINCON,2275,33.258,-116.96,,,,San Diego,MTBS,WILDFIRE
1996,1/10/1996,HONEY,3174,32.683,-116.806,,,,San Diego,MTBS,WILDFIRE
1996,6/2/1996,DRIP,1198,33.47,-116.966,,,,Riverside,MTBS,WILDFIRE
1996,6/29/1996,PECHANGA,1479,33.461,-117.081,,,,Riverside,MTBS,WILDFIRE
1996,6/29/1996,CIRCLE,1039,33.895,-116.925,,,,Riverside,MTBS,WILDFIRE
1996,6/30/1996,KITCHING,1363,33.961,-117.201,,,,Riverside,MTBS,WILDFIRE
1996,7/20/1996,PHILADELPHIA,1825,34.032,-117.465,,,,Riverside,MTBS,WILDFIRE
1996,8/12/1996,WOLFSKILL,13015,33.856,-116.943,,,,Riverside,MTBS,WILDFIRE
1996,8/29/1996,DOUBLE,1365,33.729,-117.118,,,,Riverside,MTBS,WILDFIRE
1996,8/12/1996,LIGHTNING 12,1226,38.014,-120.573,,,,Calaveras,MTBS,WILDFIRE
1996,6/8/1996,UNNAMED,1075,35.438,-117.316,,,,San Bernardino,MTBS,WILDFIRE
1996,6/29/1996,BICHOTA COMPLEX (BICHOTA),1154,34.274,-117.824,,,,Los Angeles,MTBS,WILDFIRE
1996,8/24/1996,RESERVOIR,1532,34.196,-117.879,,,,Los Angeles,MTBS,WILDFIRE
1996,8/26/1996,MARPLE,20416,34.586,-118.663,,,,Los Angeles,MTBS,WILDFIRE
1996,7/15/1996,SAGE FLAT,1454,36.222,-118.047,,,,Inyo,MTBS,WILDFIRE
1996,4/28/1996,GRAND,10070,34.431,-118.977,,,,Ventura,MTBS,WILDFIRE
1996,7/3/1996,WASIOJA,2989,34.919,-119.806,,,,Santa Barbara,MTBS,WILDFIRE
1996,7/3/1996,CUYAMA,1663,34.92,-119.672,,,,Santa Barbara,MTBS,WILDFIRE
1996,7/11/1996,GORGE,1716,34.592,-118.773,,,,Los Angeles,MTBS,WILDFIRE
1996,8/15/1996,FIFTY-EIGHT,94698,35.344,-120.276,,,,San Luis Obispo,MTBS,WILDFIRE
1996,10/7/1996,WILD,24439,35.959,-121.388,,,,Monterey,MTBS,WILDFIRE
1996,10/18/1996,SUR,4214,36.259,-121.739,,,,Monterey,MTBS,WILDFIRE
1996,8/11/1996,FORK,83209,39.202,-122.744,,,,Lake,MTBS,WILDFIRE
1996,8/26/1996,AMBROSE COMPLEX (DAMON-LONG),24090,41.555,-121.25,,,,Modoc,MTBS,WILDFIRE
1996,8/28/1996,DALTON 3,2927,41.748,-121.063,,,,Modoc,MTBS,WILDFIRE
1996,7/25/1996,MADALANNA,4495,39.85,-120.248,,,,Plumas,MTBS,WILDFIRE
1996,8/9/1996,COOKS,1271,40.195,-120.84,,,,Plumas,MTBS,WILDFIRE
1996,6/29/1996,BEE,10113,33.758,-116.821,,,,Riverside,MTBS,WILDFIRE
1996,7/1/1996,DIEGO,1185,33.588,-116.784,,,,Riverside,MTBS,WILDFIRE
1996,6/24/1996,SIERRA,1151,35.763,-118.406,,,,Kern,MTBS,WILDFIRE
1996,8/18/1996,CHOLOLLO,2850,36.063,-118.664,,,,Tulare,MTBS,WILDFIRE
1996,8/14/1996,ROCK,2251,40.189,-123.009,,,,Trinity,MTBS,WILDFIRE
1996,8/1/1996,STUMPFIELD,2949,37.426,-119.817,,,,Mariposa,MTBS,WILDFIRE
1996,8/17/1996,TRIMMER,5694,36.893,-119.346,,,,Fresno,MTBS,WILDFIRE
1996,8/14/1996,ROGGE,17559,37.899,-120.113,,,,Tuolumne,MTBS,WILDFIRE
1996,8/14/1996,ACKERSON COMPLEX (ACKERSON),58161,37.913,-119.818,,,,Tuolumne,MTBS,WILDFIRE
1996,8/10/1996,HORSE,2602,41.906,-121.286,,,,Modoc,MTBS,WILDFIRE
1996,10/21/1996,CALABASAS,12239,34.054,-118.717,,,,Los Angeles,MTBS,WILDFIRE
1996,6/8/1996,UNNAMED,1119,33.436,-117.542,,,,San Diego,MTBS,UNKNOWN
1996,9/12/1996,UNNAMED,1411,33.89,-116.802,,,,Riverside,MTBS,UNKNOWN
1996,5/12/1996,UNNAMED,1460,36.208,-120.377,,,,Fresno,MTBS,UNKNOWN
1996,5/12/1996,UNNAMED,2603,36.197,-120.284,,,,Fresno,MTBS,UNKNOWN
1996,7/6/1996,UNNAMED,2043,37.648,-121.526,,,,San Joaquin,MTBS,UNKNOWN
1996,10/27/1996,UNNAMED,1018,39.174,-121.795,,,,Sutter,MTBS,UNKNOWN
1996,10/3/1996,COYOTE CREEK,1494,41.135,-123.883,,,,Humboldt,MTBS,WILDFIRE
1996,9/1/1996,UNNAMED,5260,37.862,-120.483,,,,Tuolumne,MTBS,UNKNOWN
1996,8/12/1996,BASE LINE,3327,37.906,-120.534,,,,Tuolumne,MTBS,WILDFIRE
1996,11/30/1996,DRY CREEK,1275,37.558,-120.539,,,,Merced,MTBS,WILDFIRE
1996,5/1/1996,HWY 41,9537,35.811,-120.798,,,,Monterey,MTBS,WILDFIRE
1996,8/2/1996,SCOTT,8828,38.565,-121.047,,,,El Dorado,MTBS,WILDFIRE
1996,10/21/1996,HARMONY,9289,33.095,-117.191,,,,San Diego,MTBS,WILDFIRE
1996,5/28/1996,UNNAMED,19243,35.944,-121.231,,,,Monterey,MTBS,WILDFIRE
1997,6/20/1997,MIDWAY COMPLEX,6791,35.226,-119.522,,,,Kern,MTBS,WILDFIRE
1997,7/4/1997,TOWER,1536,35.69,-118.412,,,,Kern,MTBS,WILDFIRE
1997,8/9/1997,JACKS,5342,35.623,-118.088,,,,Kern,MTBS,WILDFIRE
1997,8/10/1997,POSO,2261,35.525,-118.997,,,,Kern,MTBS,WILDFIRE
1997,8/19/1997,CHOCKTAW,10235,35.459,-118.879,,,,Kern,MTBS,WILDFIRE
1997,9/19/1997,AMERICAN,1609,35.187,-119.896,,,,San Luis Obispo,MTBS,WILDFIRE
1997,9/27/1997,WILLIAMS,6329,39.377,-121.252,,,,Yuba,MTBS,WILDFIRE
1997,5/8/1997,COTTONWD 2,2437,35.398,-118.769,,,,Kern,MTBS,WILDFIRE
1997,9/24/1997,JACK RABBIT,1672,33.937,-117.071,,,,Riverside,MTBS,WILDFIRE
1997,6/9/1997,UNNAMED,1188,35.721,-120.017,,,,Kern,MTBS,WILDFIRE
1997,6/9/1997,UNNAMED,1079,35.981,-119.974,,,,Kings,MTBS,WILDFIRE
1997,5/31/1997,UNNAMED,1821,36.297,-121.132,,,,Monterey,MTBS,WILDFIRE
1997,10/31/1997,HALOWEEN,1154,34.706,-120.577,,,,Santa Barbara,MTBS,WILDFIRE
1997,9/27/1997,AZALEA,1368,34.71,-120.494,,,,Santa Barbara,MTBS,WILDFIRE
1997,8/14/1997,SCOTCH,1512,34.027,-117.238,,,,San Bernardino,MTBS,WILDFIRE
1997,5/19/1997,GROVE,1501,36.924,-119.714,,,,Fresno,MTBS,WILDFIRE
1997,5/22/1997,GRANITE,1445,35.537,-118.953,,,,Kern,MTBS,WILDFIRE
1997,9/4/1997,MARGARITA,1120,33.447,-117.298,,,,San Diego,MTBS,WILDFIRE
1997,9/24/1997,DEL DIOS,1207,33.084,-117.13,,,,San Diego,MTBS,WILDFIRE
1997,8/31/1997,PAUBA,7497,33.522,-116.943,,,,Riverside,MTBS,WILDFIRE
1997,5/9/1997,BEACH,1685,33.899,-117.151,,,,Riverside,MTBS,WILDFIRE
1997,8/20/1997,SANTA ROSA,2829,34.634,-120.33,,,,Santa Barbara,MTBS,WILDFIRE
1997,9/23/1997,RANGE,1285,34.584,-120.285,,,,Santa Barbara,MTBS,WILDFIRE
1997,7/1/1997,CANYON 2,5173,34.194,-117.906,,,,Los Angeles,MTBS,WILDFIRE
1997,8/13/1997,NARROWS,18248,34.331,-117.71,,,,Los Angeles,MTBS,WILDFIRE
1997,8/4/1997,LOGAN,49627,35.113,-120.103,,,,San Luis Obispo,MTBS,WILDFIRE
1997,8/5/1997,HOPPER,24072,34.476,-118.816,,,,Ventura,MTBS,WILDFIRE
1997,7/5/1997,HEMLOCK,4097,34.17,-117.211,,,,San Bernardino,MTBS,WILDFIRE
1997,9/13/1997,MILL,1369,34.193,-117.14,,,,San Bernardino,MTBS,WILDFIRE
1997,8/6/1997,CHOKE,3433,36.852,-118.712,,,,Fresno,MTBS,WILDFIRE
1997,9/24/1997,COFFEE,2250,36.162,-118.758,,,,Tulare,MTBS,WILDFIRE
1997,5/8/1997,UNNAMED,1172,34.8,-119.676,,,,Santa Barbara,MTBS,WILDFIRE
1997,7/30/1997,HUFFER,2272,40.514,-121.282,,,,Lassen,MTBS,WILDLAND FIRE USE
1997,9/18/1997,KIBBIE 2,2481,38.031,-119.841,,,,Tuolumne,MTBS,WILDFIRE
1997,10/27/1997,ASPEN VALLEY,1788,37.822,-119.786,,,,Tuolumne,MTBS,WILDFIRE
1997,7/18/1997,UNNAMED,1862,35.915,-121.24,,,,Monterey,MTBS,UNKNOWN
1997,2/12/1997,TULE MARSH,2133,41.923,-121.511,,,,Siskiyou,MTBS,UNKNOWN
1997,9/9/1997,OSO,1136,34.843,-118.808,,,,Kern,MTBS,WILDFIRE
1997,10/22/1997,NORTH COW,3335,39.144,-123.107,,,,Mendocino,MTBS,WILDFIRE
1997,10/13/1997,BAKER,5568,33.769,-117.696,,,,Orange,MTBS,WILDFIRE
1998,8/31/1998,WILDCAT,3622,32.968,-116.851,,,,San Diego,MTBS,WILDFIRE
1998,8/3/1998,STONEWALL,2974,36.471,-121.152,,,,San Benito,MTBS,WILDFIRE
1998,8/1/1998,GARLOCK 2,1535,35.363,-117.793,,,,Kern,MTBS,WILDFIRE
1998,10/5/1998,EDNA,27561,33.896,-116.995,,,,Riverside,MTBS,WILDFIRE
1998,8/29/1998,MIDDLE,6385,38.931,-122.296,,,,Colusa,MTBS,WILDFIRE
1998,8/15/1998,UNNAMED,1757,35.689,-119.609,,,,Kern,MTBS,WILDFIRE
1998,8/15/1998,UNNAMED,1595,35.988,-119.979,,,,Kings,MTBS,WILDFIRE
1998,7/30/1998,UNNAMED,1792,36.027,-120.105,,,,Kings,MTBS,WILDFIRE
1998,7/27/1998,STALLION FIRE,1041,34.028,-117.243,,,,San Bernardino,MTBS,WILDFIRE
1998,6/11/1998,UNNAMED,8950,35.814,-120.797,,,,Monterey,MTBS,WILDFIRE
1998,7/8/1998,BRECK,3475,35.371,-118.787,,,,Kern,MTBS,WILDFIRE
1998,7/11/1998,AERA,2063,35.548,-118.974,,,,Kern,MTBS,WILDFIRE
1998,9/2/1998,BRECKENRIDGE,1335,35.407,-118.791,,,,Kern,MTBS,WILDFIRE
1998,7/10/1998,MERCY,5005,36.882,-120.813,,,,Merced,MTBS,WILDFIRE
1998,7/17/1998,SUMMIT,1045,32.605,-116.733,,,,San Diego,MTBS,WILDFIRE
1998,9/4/1998,BEALE ASSIST,1294,39.148,-121.403,,,,Yuba,MTBS,WILDFIRE
1998,8/9/1998,COUNTRY,1346,34.027,-117.483,,,,Riverside,MTBS,WILDFIRE
1998,8/31/1998,JUNIPER,6441,33.769,-117.08,,,,Riverside,MTBS,WILDFIRE
1998,8/31/1998,WEIRICK,2498,33.814,-117.483,,,,Riverside,MTBS,WILDFIRE
1998,10/5/1998,TAYLOR,2040,33.982,-117.022,,,,Riverside,MTBS,WILDFIRE
1998,5/4/1998,GREENRIDGE 6,1468,37.831,-121.716,,,,Contra Costa,MTBS,WILDFIRE
1998,8/29/1998,580,1108,37.728,-121.663,,,,Alameda,MTBS,WILDFIRE
1998,8/2/1998,POWERHOUSE,1708,40.411,-121.899,,,,Tehama,MTBS,WILDFIRE
1998,8/2/1998,MANTON 3,1379,40.368,-122.005,,,,Tehama,MTBS,WILDFIRE
1998,10/18/1998,PIRU,10413,34.422,-118.872,,,,Ventura,MTBS,WILDFIRE
1998,7/16/1998,UNNAMED,1710,33.333,-117.394,,,,San Diego,MTBS,WILDFIRE
1998,7/16/1998,UNNAMED,1914,33.425,-117.454,,,,San Diego,MTBS,WILDFIRE
1998,8/6/1998,UNNAMED,5341,35.933,-121.17,,,,Monterey,MTBS,WILDFIRE
1998,7/21/1998,UNNAMED,2861,35.988,-121.299,,,,Monterey,MTBS,WILDFIRE
1998,8/29/1998,TOM,3366,37.322,-118.618,,,,Inyo,MTBS,WILDFIRE
1998,10/16/1998,OGILVY,4048,34.613,-119.625,,,,Santa Barbara,MTBS,WILDFIRE
1998,8/22/1998,NORTH CROWDER,2589,41.762,-120.552,,,,Modoc,MTBS,WILDFIRE
1998,10/16/1998,UNNAMED,1942,34.566,-119.689,,,,Santa Barbara,MTBS,WILDFIRE
1998,8/27/1998,COYOTE,1824,41.139,-123.879,,,,Humboldt,MTBS,WILDFIRE
1998,10/13/1998,ASPEN PW 2,3011,37.807,-119.799,,,,Tuolumne,MTBS,WILDFIRE
1998,9/2/1998,UNNAMED,7099,33.721,-117.682,,,,Orange,MTBS,UNKNOWN
1998,8/4/1998,REFUGE,9960,41.884,-121.656,,,,Siskiyou,MTBS,UNKNOWN
1998,8/31/1998,YANKEE,1375,35.64,-118.448,,,,Kern,MTBS,WILDFIRE
1999,9/8/1999,RICH BAR COMPLEX,2209,35.451,-118.767,,,,Kern,MTBS,WILDFIRE
1999,7/6/1999,ELLIOT,2305,34.336,-117.413,,,,San Bernardino,MTBS,WILDFIRE
1999,10/3/1999,SHOCKEY,3522,32.608,-116.406,,,,San Diego,MTBS,WILDFIRE
1999,8/23/1999,DOE MILL,11590,39.757,-121.715,,,,Butte,MTBS,WILDFIRE
1999,8/23/1999,BLOOMER,2814,39.645,-121.476,,,,Butte,MTBS,WILDFIRE
1999,8/23/1999,SOUTH,2151,39.532,-121.414,,,,Butte,MTBS,WILDFIRE
1999,7/2/1999,LOWDEN,1851,40.693,-122.816,,,,Trinity,MTBS,WILDFIRE
1999,8/4/1999,RAVE,4870,40.8,-120.101,,,,Lassen,MTBS,WILDFIRE
1999,8/23/1999,WILLOW,7139,40.598,-120.628,,,,Lassen,MTBS,WILDFIRE
1999,8/23/1999,SPRING,6597,40.381,-122.095,,,,Tehama,MTBS,WILDFIRE
1999,10/16/1999,SIXTEEN,37162,38.803,-122.328,,,,Napa,MTBS,WILDFIRE
1999,9/6/1999,CEMETERY,3758,39.815,-120.088,,,,Lassen,MTBS,WILDFIRE
1999,7/26/1999,UNNAMED,1062,34.89,-118.921,,,,Kern,MTBS,WILDFIRE
1999,6/5/1999,UNNAMED,1240,40.35,-122.053,,,,Tehama,MTBS,WILDFIRE
1999,8/23/1999,MUSTY,16846,39.837,-121.749,,,,Butte,MTBS,WILDFIRE
1999,8/22/1999,WOODLAND,1031,39.858,-121.697,,,,Butte,MTBS,WILDFIRE
1999,7/13/1999,WATTS,1282,36.79,-119.472,,,,Fresno,MTBS,WILDFIRE
1999,8/29/1999,SHANNON,3554,34.552,-118.186,,,,Los Angeles,MTBS,WILDFIRE
1999,9/28/1999,RUMSEY,3084,38.881,-122.256,,,,Yolo,MTBS,WILDFIRE
1999,5/22/1999,BELL WEST,1746,41.456,-121.427,,,,Modoc,MTBS,WILDFIRE
1999,6/18/1999,ROMERO,1863,37.107,-121.097,,,,Merced,MTBS,WILDFIRE
1999,9/30/1999,PROCTOR,1548,32.692,-116.918,,,,San Diego,MTBS,WILDFIRE
1999,9/25/1999,LAKE2,2996,41.624,-120.087,,,,Modoc,MTBS,WILDFIRE
1999,6/22/1999,RED,1641,40.107,-122.425,,,,Tehama,MTBS,WILDFIRE
1999,7/11/1999,PELLOWS,1166,39.936,-122.61,,,,Tehama,MTBS,WILDFIRE
1999,8/23/1999,PASKENTA,1013,40.139,-122.27,,,,Tehama,MTBS,WILDFIRE
1999,8/23/1999,JELLYS 2,1703,40.304,-122.195,,,,Tehama,MTBS,WILDFIRE
1999,7/17/1999,HOLSER,2528,34.461,-118.728,,,,Ventura,MTBS,WILDFIRE
1999,12/4/1999,BRADLEY,3256,34.312,-119.042,,,,Ventura,MTBS,WILDFIRE
1999,8/16/1999,NORTH PARK COMPLEX (ELEANOR),2494,38.008,-119.84,,,,Tuolumne,MTBS,WILDFIRE
1999,8/29/1999,BRIDGE,6845,34.239,-117.866,,,,Los Angeles,MTBS,WILDFIRE
1999,8/14/1999,LAGUNA 100,4586,32.899,-116.407,,,,San Diego,MTBS,WILDFIRE
1999,9/30/1999,LA JOLLA,7231,33.273,-116.792,,,,San Diego,MTBS,WILDFIRE
1999,3/30/1999,DIVISION,3311,36.937,-118.288,,,,Inyo,MTBS,WILDFIRE
1999,7/24/1999,EAST,1287,41.752,-123.34,,,,Siskiyou,MTBS,WILDFIRE
1999,8/23/1999,TEHAMA-GLENN COMPLEX (DEHAVEN GULCH),17247,40.284,-121.945,,,,Tehama,MTBS,WILDFIRE
1999,9/28/1999,GUN 2,61203,40.179,-121.804,,,,Tehama,MTBS,WILDFIRE
1999,7/18/1999,SPANISH,14518,35.021,-119.983,,,,Santa Barbara,MTBS,WILDFIRE
1999,9/13/1999,KIRK COMPLEX (HARE),43054,36.054,-121.464,,,,Monterey,MTBS,WILDFIRE
1999,9/9/1999,KIRK COMPLEX (FIVE),36162,36.279,-121.625,,,,Monterey,MTBS,WILDFIRE
1999,12/21/1999,RANCH,4011,34.457,-119.153,,,,Ventura,MTBS,WILDFIRE
1999,8/23/1999,YELLOW PINE COMPLEX (YELLOW),3829,41.778,-121.622,,,,Siskiyou,MTBS,WILDFIRE
1999,8/23/1999,MHRD COMPLEX (BUCKS),34459,39.885,-121.313,,,,Plumas,MTBS,WILDFIRE
1999,8/23/1999,MHRD COMPLEX (PIGEON),4810,39.834,-121.021,,,,Plumas,MTBS,WILDFIRE
1999,8/23/1999,MHRD COMPLEX (LOOKOUT),2635,39.849,-121.094,,,,Plumas,MTBS,WILDFIRE
1999,8/23/1999,FRRD COMPLEX (DEVILS GAP),1553,39.707,-121.037,,,,Plumas,MTBS,WILDFIRE
1999,8/23/1999,FRRD COMPLEX (BEAN),1914,39.628,-121.299,,,,Butte,MTBS,WILDFIRE
1999,8/24/1999,MHRD COMPLEX (HORTON 2),4053,39.891,-120.338,,,,Plumas,MTBS,WILDFIRE
1999,7/25/1999,TURTLE,3787,34.375,-117.53,,,,San Bernardino,MTBS,WILDFIRE
1999,8/28/1999,WILLOW,63525,34.345,-117.106,,,,San Bernardino,MTBS,WILDFIRE
1999,8/28/1999,MIXING,3570,33.68,-116.721,,,,Riverside,MTBS,WILDFIRE
1999,8/28/1999,PINE,1901,33.859,-116.809,,,,Riverside,MTBS,WILDFIRE
1999,8/23/1999,SUGAR,5084,40.878,-122.431,,,,Shasta,MTBS,WILDFIRE
1999,8/23/1999,HIGH COMPLEX,3292,40.967,-122.324,,,,Shasta,MTBS,WILDFIRE
1999,8/23/1999,JACKASS,5477,40.841,-122.455,,,,Shasta,MTBS,WILDFIRE
1999,8/23/1999,BIG BAR COMPLEX (ONION),16742,40.883,-123.388,,,,Trinity,MTBS,WILDFIRE
1999,8/23/1999,SHEEP 1,2617,40.88,-122.478,,,,Shasta,MTBS,WILDFIRE
1999,8/23/1999,REPTILE,1817,40.973,-122.508,,,,Shasta,MTBS,WILDFIRE
1999,8/23/1999,LUNCH,2039,40.912,-122.48,,,,Shasta,MTBS,WILDFIRE
1999,8/23/1999,BOHEMOTASH,5683,40.78,-122.447,,,,Shasta,MTBS,WILDFIRE
1999,10/16/1999,JONES,26818,40.652,-122.228,,,,Shasta,MTBS,WILDFIRE
1999,8/10/1999,HIRAM,2823,38.442,-119.912,,,,Alpine,MTBS,WILDFIRE
1999,8/23/1999,PILOT,3831,37.845,-119.984,,,,Tuolumne,MTBS,WILDFIRE
1999,10/16/1999,PENDOLA,4041,39.461,-121.114,,,,Yuba,MTBS,WILDFIRE
1999,9/8/1999,UNNAMED,12403,40.838,-122.508,,,,Shasta,MTBS,WILDFIRE
1999,6/17/1999,JUNIPER COMPLEX (JUNIPER),1828,34.035,-116.329,,,,San Bernardino,MTBS,WILDFIRE
1999,9/26/1999,CANYON,2587,40.461,-122.408,,,,Shasta,MTBS,WILDFIRE
1999,5/27/1999,JUNIPER COMPLEX (FIRE #3),13805,34.011,-116.228,,,,Riverside,MTBS,WILDFIRE
1999,8/22/1999,PINE,24124,41.766,-121.016,,,,Modoc,MTBS,WILDFIRE
1999,8/10/1999,NORTH PARK COMPLEX (LECONTE),8813,37.941,-119.653,,,,Tuolumne,MTBS,WILDLAND FIRE USE
1999,8/16/1999,UNNAMED,1075,40.23,-122.02,,,,Tehama,MTBS,UNKNOWN
1999,10/16/1999,PENDOLA,7727,39.419,-121.197,,,,Yuba,MTBS,WILDFIRE
1999,7/11/1999,LOST BEAR,2441,37.625,-119.575,,,,Mariposa,MTBS,WILDFIRE
1999,8/23/1999,MEGRAM- ORLEANS,125337,41.029,-123.432,,,,Humboldt,MTBS,WILDFIRE
1999,8/23/1999,INKS,6200,40.299,-122.139,,,,Tehama,MTBS,WILDFIRE
1999,11/6/1999,LOST VALLEY,1017,37.755,-119.47,,,,Mariposa,MTBS,WILDFIRE
2000,7/22/2000,MANTER,76158,35.93,-118.182,,,,Tulare,MTBS,WILDFIRE
2000,8/1/2000,GOLDEN,1732,38.536,-119.529,,,,Mono,MTBS,WILDFIRE
2000,6/29/2000,BARRETT,1534,32.633,-116.668,,,,San Diego,MTBS,WILDFIRE
2000,7/26/2000,MORGAN,3325,38.911,-122.539,,,,Lake,MTBS,WILDFIRE
2000,9/19/2000,CONCOW,1761,39.725,-121.531,,,,Butte,MTBS,WILDFIRE
2000,9/29/2000,WEINSTEIN,7980,39.908,-122.627,,,,Tehama,MTBS,WILDFIRE
2000,6/29/2000,TURTLE,1245,40.103,-120.068,,,,Lassen,MTBS,WILDFIRE
2000,6/24/2000,UNNAMED,1820,35.83,-120.796,,,,Monterey,MTBS,WILDFIRE
2000,9/13/2000,HARRIS,9102,34.784,-120.486,,,,Santa Barbara,MTBS,WILDFIRE
2000,6/16/2000,UNNAMED,1601,35.807,-120.817,,,,Monterey,MTBS,WILDFIRE
2000,8/2/2000,PEAK,1316,35.259,-118.549,,,,Kern,MTBS,WILDFIRE
2000,6/12/2000,CALABASAS,1068,34.19,-118.686,,,,Ventura,MTBS,WILDFIRE
2000,7/22/2000,GOAT,1221,40.437,-120.782,,,,Lassen,MTBS,WILDFIRE
2000,6/13/2000,BERRYESSA,4826,38.529,-122.244,,,,Napa,MTBS,WILDFIRE
2000,11/2/2000,HIDDEN,3017,38.753,-122.571,,,,Lake,MTBS,WILDFIRE
2000,7/2/2000,GRANITE,1922,37.716,-120.248,,,,Mariposa,MTBS,WILDFIRE
2000,8/9/2000,ROMERO,1583,37.085,-121.077,,,,Merced,MTBS,WILDFIRE
