year,date,name,acres,latitude,longitude,burn_type,treatment_type,county_unit_ID,county,source,escaped
2019,2019-12-12,,0.25,38.28649,-120.19304,Hand Pile,,,Calaveras,PFIRS,FALSE
2019,2019-12-13,,0.25,38.28649,-120.19304,Hand Pile,,,Calaveras,PFIRS,FALSE
2019,2019-12-16,,0.25,39.845718,-121.702139,Broadcast,,,Butte,PFIRS,FALSE
2019,2019-12-16,,0.25,39.845718,-121.702139,Broadcast,,,Butte,PFIRS,FALSE
2019,2019-12-16,,0.25,38.28649,-120.19304,Hand Pile,,,Calaveras,PFIRS,FALSE
2019,2019-12-17,,0.25,39.742273,-121.739287,Hand Pile,,,Butte,PFIRS,FALSE
2019,2019-12-17,,0.25,38.28649,-120.19304,Hand Pile,,,Calaveras,PFIRS,FALSE
2019,2019-12-17,,0.25,38.878,-121.034,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-12-19,,0.25,38.956,-120.931,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-12-19,,0.25,38.955,-120.955,Hand Pile,,,Placer,PFIRS,FALSE
2019,2019-12-20,,0.25,38.956,-120.931,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-12-21,,0.25,38.938,-121.008,Hand Pile,,,Placer,PFIRS,FALSE
2019,2019-12-24,,0.25,38.915,-121.007,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-12-30,,0.25,38.915,-121.007,Hand Pile,,,El Dorado,PFIRS,FALSE
1981,2019-12-31,Unknown (Jay or Lion),0.255771726,36.47878619,-121.2046634,,,,San Benito,CALFIRE,FALSE
2015,2015-08-28,NA,0.258199692,37.04296902,-119.1578427,,,,Fresno,CALFIRE,FALSE
1979,1979-03-20,GRASSY CYN,0.272394806,36.47699711,-121.1554477,,,,San Benito,CALFIRE,FALSE
1981,1979-03-21,Unknown (Jay or Lion),0.281654507,36.48446107,-121.1697668,,,,San Benito,CALFIRE,FALSE
2019,2019-12-07,BUCKS PROJECT ASPEN,0.295842141,39.8944136,-121.1211909,,,,Plumas,CALFIRE,FALSE
2013,2019-12-08,,0.3,39.757484,-120.692368,Hand Pile,,,Plumas,PFIRS,FALSE
2013,2019-12-09,,0.3,39.757484,-120.692368,Hand Pile,,,Plumas,PFIRS,FALSE
2016,2016-04-04,,0.3,39.06715,-120.9705,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-11-08,,0.3,38.899149,-120.015721,Machine Pile,,,El Dorado,PFIRS,FALSE
2017,2017-05-01,,0.3,38.96653,-121.02605,Hand Pile,,,Placer,PFIRS,FALSE
2017,2017-05-02,,0.3,38.96653,-121.02605,Hand Pile,,,Placer,PFIRS,FALSE
2017,2017-05-03,,0.3,38.96653,-121.02605,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-01-11,,0.3,38.920421,-121.003976,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-02-26,,0.3,38.89155558,-121.0493374,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-03-05,,0.3,38.90485439,-121.0414624,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-03-13,,0.3,38.95889655,-120.9529495,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-03-15,,0.3,38.95889655,-120.9529495,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-03-20,,0.3,38.95889655,-120.9529495,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-05-01,,0.3,38.76661,-120.69122,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-12-08,,0.3,38.856162,-120.99328,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-05-08,,0.3,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2019,2019-05-13,,0.3,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2019,2019-05-14,,0.3,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2019,2019-12-06,,0.3,39.050509,-120.126581,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-12-07,,0.3,39.055374,-120.125515,Hand Pile,,,El Dorado,PFIRS,FALSE
1981,2019-12-08,Unknown (Jay or Lion),0.366091549,36.47672991,-121.21071,,,,San Benito,CALFIRE,FALSE
2020,2019-10-15,GRASS FLAT,0.36896503,39.74436785,-120.9621079,,,,Plumas,CALFIRE,FALSE
2011,2011-09-15,SAGEHEN TEST,0.376096696,39.42586439,-120.2736524,,,,Nevada,CALFIRE,FALSE
2013,2013-10-16,,0.4,39.757484,-120.692368,Hand Pile,,,Plumas,PFIRS,FALSE
2014,2014-10-29,,0.4,38.890832,-119.980187,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-01-16,,0.4,38.92054891,-121.0034609,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-12-14,,0.4,39.280877,-120.11968,Machine Pile,,,Placer,PFIRS,FALSE
2019,2019-11-26,EASTFORK PLAN ID 663. U. 64A,0.402029514,37.01132494,-119.0472298,,,,Fresno,CALFIRE,FALSE
1977,1977-03-08,Unknown,0.427759111,36.47309856,-121.1885926,,,,San Benito,CALFIRE,FALSE
1977,1977-03-24,Unknown,0.440552264,36.4900621,-121.1943635,,,,San Benito,CALFIRE,FALSE
2020,2019-10-15,GRASS FLAT,0.443157971,39.72653411,-120.968735,,,,Plumas,CALFIRE,FALSE
2002,2002-05-15,ASH MTN R,0.444834918,36.48870898,-118.8340211,,,,Tulare,CALFIRE,FALSE
1981,1981-06-16,GRASSLAND,0.444858789,36.50817207,-118.7980527,,,,Tulare,CALFIRE,FALSE
1996,1996-01-10,LOOKOUT P,0.44486171,36.43021529,-118.7491872,,,,Tulare,CALFIRE,FALSE
1999,1999-05-26,MAINTENAN,0.444863617,36.7905426,-118.6594375,,,,Fresno,CALFIRE,FALSE
1981,1999-05-27,Unknown (Jay or Lion),0.445886642,36.47871664,-121.2118593,,,,San Benito,CALFIRE,FALSE
2018,2018-08-31,,0.45,34.40914354,-119.8489844,Broadcast,,,Santa Barbara,PFIRS,FALSE
2019,2019-06-28,ROOTS AND SHOOTS UNIT 11,0.450168252,41.36607288,-123.5316947,,,,Humboldt,CALFIRE,FALSE
1980,1980-09-17,CHILDS B,0.454369634,41.16429191,-123.9046862,,,,Humboldt,CALFIRE,FALSE
2019,2019-01-11,,0.46,39.845718,-121.702139,Hand Pile,,,Butte,PFIRS,FALSE
1980,2019-01-12,NA,0.46349144,36.48298502,-121.1747515,,,,San Benito,CALFIRE,FALSE
1974,1974-08-29,NA,0.469920933,36.47049196,-121.1857362,,,,San Benito,CALFIRE,FALSE
1977,1977-03-23,NA,0.471631199,36.4825531,-121.1766492,,,,San Benito,CALFIRE,FALSE
1977,1977-03-08,Unknown,0.475706697,36.47827057,-121.1858398,,,,San Benito,CALFIRE,FALSE
1981,1977-03-09,Unknown (Jay or Lion),0.482590735,36.47646696,-121.1692448,,,,San Benito,CALFIRE,FALSE
2013,2013-01-09,,0.5,39.9374,-120.86,Hand Pile,,,Plumas,PFIRS,FALSE
2013,2013-01-10,,0.5,39.28020457,-120.1205206,UNK,,,Placer,PFIRS,FALSE
2013,2013-01-11,,0.5,39.28020457,-120.1205206,UNK,,,Placer,PFIRS,FALSE
2013,2013-02-12,,0.5,39.237083,-120.131083,Hand Pile,,,Placer,PFIRS,FALSE
2013,2013-03-04,,0.5,39.206752,-120.096574,Hand Pile,,,Placer,PFIRS,FALSE
2013,2013-03-05,,0.5,39.206752,-120.096574,Hand Pile,,,Placer,PFIRS,FALSE
2013,2013-03-19,,0.5,39.06474,-120.97193,UNK,,,Placer,PFIRS,FALSE
2013,2013-03-21,,0.5,39.06474,-120.97193,UNK,,,Placer,PFIRS,FALSE
2013,2013-03-22,,0.5,39.06474,-120.97193,UNK,,,Placer,PFIRS,FALSE
2013,2013-03-25,,0.5,39.0658,-120.97094,UNK,,,Placer,PFIRS,FALSE
2013,2013-03-26,,0.5,39.0658,-120.97094,UNK,,,Placer,PFIRS,FALSE
2013,2013-03-27,,0.5,39.0658,-120.97094,UNK,,,Placer,PFIRS,FALSE
2013,2013-04-02,,0.5,39.1935,-120.2422,Hand Pile,,,Placer,PFIRS,FALSE
2013,2013-10-29,,0.5,38.874563,-120.00289,Hand Pile,,,El Dorado,PFIRS,FALSE
2013,2013-11-14,,0.5,38.93421,-120.076189,UNK,,,El Dorado,PFIRS,FALSE
2013,2013-11-19,,0.5,38.873838,-120.024604,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-02-04,,0.5,37.777,-119.103,Hand Pile,,,Mono,PFIRS,FALSE
2014,2014-02-19,,0.5,39.641389,-121.978889,Machine Pile,,,Butte,PFIRS,FALSE
2014,2014-03-25,,0.5,38.610365,-120.503755,Broadcast,,,El Dorado,PFIRS,FALSE
2014,2014-03-25,,0.5,39.280205,-120.120521,Hand Pile,,,Placer,PFIRS,FALSE
2014,2014-04-01,,0.5,39.280205,-120.120521,Hand Pile,,,Placer,PFIRS,FALSE
2014,2014-04-02,,0.5,39.280205,-120.120521,Hand Pile,,,Placer,PFIRS,FALSE
2014,2014-05-06,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-11-20,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2014,2014-12-03,,0.5,39.437367,-120.210167,Hand Pile,,,Nevada,PFIRS,FALSE
2014,2014-12-06,,0.5,38.877206,-120.778764,Machine Pile,,,El Dorado,PFIRS,FALSE
2014,2014-12-29,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2015,2015-01-18,,0.5,39.383937,-122.552147,Hand Pile,,,Colusa,PFIRS,FALSE
2015,2015-01-20,,0.5,38.86986,-120.4788,Broadcast,,,El Dorado,PFIRS,FALSE
2015,2015-02-02,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2015,2015-02-03,,0.5,39.383937,-122.552147,Hand Pile,,,Colusa,PFIRS,FALSE
2015,2015-02-03,,0.5,38.941787,-119.944267,Hand Pile,,,El Dorado,PFIRS,FALSE
2015,2015-04-16,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2015,2015-10-21,,0.5,38.736846,-120.664129,Hand Pile,,,El Dorado,PFIRS,FALSE
2015,2015-11-04,,0.5,38.4744,-120.048,Hand Pile,,,Alpine,PFIRS,FALSE
2015,2015-11-12,,0.5,39.360417,-120.2331,Hand Pile,,,Nevada,PFIRS,FALSE
2015,2015-11-16,,0.5,38.652807,-120.349388,Machine Pile,,,El Dorado,PFIRS,FALSE
2015,2015-11-17,,0.5,39.192794,-120.127258,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-01-06,,0.5,39.053666,-120.120649,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-01-19,,0.5,34.74146,-119.98975,Hand Pile,,,Santa Barbara,PFIRS,FALSE
2016,2016-01-22,,0.5,34.73334,-119.9823,Hand Pile,,,Santa Barbara,PFIRS,FALSE
2016,2016-01-27,,0.5,38.988999,-120.100136,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-01-27,,0.5,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-02-17,,0.5,38.934677,-120.057714,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-02-23,,0.5,39.3179312,-122.6454663,Hand Pile,,,Colusa,PFIRS,FALSE
2016,2016-03-03,,0.5,39.02536011,-120.8042961,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-03-04,,0.5,39.28072,-120.11967,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-03-10,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-03-15,,0.5,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-03-28,,0.5,39.053666,-120.120649,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-04-13,,0.5,39.52,-121.45,Hand Pile,,,Butte,PFIRS,FALSE
2016,2016-04-14,,0.5,39.52,-121.45,Hand Pile,,,Butte,PFIRS,FALSE
2016,2016-04-20,,0.5,39.52,-121.45,Hand Pile,,,Butte,PFIRS,FALSE
2016,2016-04-21,,0.5,39.52,-121.45,Hand Pile,,,Butte,PFIRS,FALSE
2016,2016-04-22,,0.5,39.0669,-120.5778,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-04-25,,0.5,38.965326,-121.02626,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-04-29,,0.5,38.965326,-121.02626,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-04-30,,0.5,38.965326,-121.02626,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-05-05,,0.5,38.965326,-121.02626,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-10-25,,0.5,39.128595,-120.166698,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-10-29,,0.5,38.941787,-119.944267,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-11-01,,0.5,38.941787,-119.944267,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-11-03,,0.5,39.3779,-122.1742,Machine Pile,,,Glenn,PFIRS,FALSE
2016,2016-11-16,,0.5,36.6968,-119.0167,Hand Pile,,,Fresno,PFIRS,FALSE
2016,2016-11-17,,0.5,39.845718,-121.702139,Hand Pile,,,Butte,PFIRS,FALSE
2016,2016-11-21,,0.5,39.534,-121.446,Hand Pile,,,Butte,PFIRS,FALSE
2016,2016-11-21,,0.5,36.72793,-118.8137,Hand Pile,,,Fresno,PFIRS,FALSE
2016,2016-11-21,,0.5,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-11-22,,0.5,39.534,-121.446,Hand Pile,,,Butte,PFIRS,FALSE
2016,2016-11-22,,0.5,37.235888,-119.507843,Hand Pile,,,Madera,PFIRS,FALSE
2016,2016-11-22,,0.5,39.220059,-120.619078,Machine Pile,,,Placer,PFIRS,FALSE
2016,2016-11-28,,0.5,39.64237963,-121.3854718,Hand Pile,,,Butte,PFIRS,FALSE
2016,2016-11-29,,0.5,38.911739,-120.661983,Broadcast,,,El Dorado,PFIRS,FALSE
2016,2016-12-01,,0.5,39.64237963,-121.3854718,Hand Pile,,,Butte,PFIRS,FALSE
2016,2016-12-04,,0.5,38.90679719,-120.6577349,Machine Pile,,,El Dorado,PFIRS,FALSE
2016,2016-12-12,,0.5,38.873838,-120.024604,Hand Pile,,,El Dorado,PFIRS,FALSE
2016,2016-12-14,,0.5,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2016,2016-12-14,,0.5,39.41842506,-121.1603165,Hand Pile,,,Yuba,PFIRS,FALSE
2016,2016-12-19,,0.5,39.534,-121.446,Hand Pile,,,Butte,PFIRS,FALSE
2016,2016-12-20,,0.5,39.534,-121.446,Hand Pile,,,Butte,PFIRS,FALSE
2016,2016-12-21,,0.5,39.534,-121.446,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-01-18,,0.5,39.41842506,-121.1603165,Hand Pile,,,Yuba,PFIRS,FALSE
2017,2017-01-30,,0.5,39.674065,-121.38009,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-02-16,,0.5,39.845718,-121.702139,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-02-22,,0.5,39.429722,-122.186111,Broadcast,,,Glenn,PFIRS,FALSE
2017,2017-03-13,,0.5,39.67634319,-121.3494229,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-04-11,,0.5,34.493703,-119.800162,Hand Pile,,,Santa Barbara,PFIRS,FALSE
2017,2017-05-09,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2017,2017-05-25,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2017,2017-11-06,,0.5,39.67352894,-121.380249,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-11-14,,0.5,39.67352894,-121.380249,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-11-29,,0.5,39.845718,-121.702139,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-11-30,,0.5,38.87859421,-121.0345745,Hand Pile,,,El Dorado,PFIRS,FALSE
2017,2017-12-01,,0.5,38.87859421,-121.0345745,Hand Pile,,,El Dorado,PFIRS,FALSE
2017,2017-12-04,,0.5,39.752411,-120.701358,Machine Pile,,,Plumas,PFIRS,FALSE
2018,2018-01-04,,0.5,38.90428081,-121.056118,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-01-04,,0.5,38.92054891,-121.0034609,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-01-08,,0.5,38.89155558,-121.0493374,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-01-10,,0.5,38.83790254,-120.0166225,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-01-11,,0.5,38.853512,-120.037522,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-01-23,,0.5,38.89626518,-121.0577488,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-01-24,,0.5,38.89626518,-121.0577488,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-01-30,,0.5,38.88474113,-121.0651302,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-01-30,,0.5,38.97594,-121.01,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-02-03,,0.5,39.845718,-121.702139,Hand Pile,,,Butte,PFIRS,FALSE
2018,2018-02-05,,0.5,38.88474113,-121.0651302,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-02-07,,0.5,39.420368,-121.193614,Machine Pile,,,Yuba,PFIRS,FALSE
2018,2018-02-12,,0.5,39.025966,-120.805183,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-02-15,,0.5,37.356644,-118.375889,Broadcast,,,Inyo,PFIRS,FALSE
2018,2018-02-20,,0.5,38.850704,-119.993277,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-02-20,,0.5,38.761139,-120.88439,Broadcast,,,El Dorado,PFIRS,FALSE
2018,2018-02-21,,0.5,38.761139,-120.88439,Broadcast,,,El Dorado,PFIRS,FALSE
2018,2018-02-27,,0.5,38.907165,-120.042629,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-03-11,,0.5,38.856162,-120.99328,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-03-20,,0.5,34.54346937,-119.7922182,Hand Pile,,,Santa Barbara,PFIRS,FALSE
2018,2018-03-21,,0.5,38.95889655,-120.9529495,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-03-28,,0.5,38.95889655,-120.9529495,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-03-29,,0.5,38.87859421,-121.0345745,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-03-29,,0.5,38.95889655,-120.9529495,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-03-30,,0.5,38.856162,-120.99328,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-04-20,,0.5,38.87859421,-121.0345745,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-04-24,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-04-27,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-05-24,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-06-01,,0.5,38.60614,-120.51178,Broadcast,,,El Dorado,PFIRS,FALSE
2018,2018-12-06,,0.5,39.280877,-120.11968,Machine Pile,,,Placer,PFIRS,FALSE
2018,2018-12-07,,0.5,39.280877,-120.11968,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-12-07,,0.5,38.955,-120.955,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-12-12,,0.5,38.938132,-119.937185,Hand Pile,,,El Dorado,PFIRS,FALSE
2018,2018-12-12,,0.5,39.280877,-120.11968,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-12-14,,0.5,38.955,-120.955,Hand Pile,,,Placer,PFIRS,FALSE
2018,2018-12-18,,0.5,39.280877,-120.11968,UNK,,,Placer,PFIRS,FALSE
2018,2018-12-24,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-01-03,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-01-10,,0.5,38.28649,-120.19304,Hand Pile,,,Calaveras,PFIRS,FALSE
2019,2019-02-07,,0.5,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2019,2019-02-08,,0.5,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2019,2019-02-15,,0.5,38.878,-121.034,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-03-19,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-03-21,,0.5,38.878,-121.034,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-03-26,,0.5,38.878,-121.034,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-04-09,,0.5,39.76,-120.697389,Hand Pile,,,Plumas,PFIRS,FALSE
2019,2019-04-30,,0.5,38.988999,-120.100136,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-05-07,,0.5,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2019,2019-05-10,,0.5,38.28649,-120.19304,Hand Pile,,,Calaveras,PFIRS,FALSE
2019,2019-05-20,,0.5,39.08232,-120.93693,Hand Pile,,,Placer,PFIRS,FALSE
2019,2019-11-22,,0.5,39.055374,-120.125515,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-12-05,,0.5,38.26468,-120.31768,Hand Pile,,,Calaveras,PFIRS,FALSE
2019,2019-12-06,,0.5,38.26468,-120.31768,Hand Pile,,,Calaveras,PFIRS,FALSE
2019,2019-12-16,,0.5,38.873838,-120.024604,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-12-16,,0.5,39.2948,-120.93211,Hand Pile,,,Nevada,PFIRS,FALSE
2019,2019-12-19,,0.5,38.956,-120.931,Hand Pile,,,El Dorado,PFIRS,FALSE
2019,2019-12-31,,0.5,38.60956,-120.504355,Hand Pile,,,El Dorado,PFIRS,FALSE
1979,1979-05-21,HZD FUEL#3,0.503873944,36.48057129,-121.162025,,,,San Benito,CALFIRE,FALSE
1981,1979-05-22,Unknown (Jay or Lion),0.513914764,36.47511115,-121.1811511,,,,San Benito,CALFIRE,FALSE
1980,1979-05-23,NA,0.517941296,36.5015277,-121.2231573,,,,San Benito,CALFIRE,FALSE
2019,2019-10-07,OFFICE FUELS REDUCTION,0.523204803,40.42172565,-120.7016911,,,,Lassen,CALFIRE,FALSE
2015,2015-10-09,Carlyle,0.529999971,41.2811619,-123.5461032,,,,Humboldt,CALFIRE,FALSE
2010,2015-10-10,LAKE SKINNER VMP,0.530596673,33.65431482,-117.0048082,,,,Riverside,CALFIRE,FALSE
2020,2019-10-15,109-922M,0.532763422,39.72323688,-120.9707848,,,,Plumas,CALFIRE,FALSE
1977,1977-03-05,Unknown,0.540357292,36.48639639,-121.1955389,,,,San Benito,CALFIRE,FALSE
2013,2013-06-25,Lewis - Lewis,0.541175485,38.87003242,-120.9171802,Hand Pile,,,El Dorado,CALFIRE/PFIRS,FALSE
2004,2004-10-25,ORIOLE2004,0.563554168,36.45871543,-118.7440798,,,,Tulare,CALFIRE,FALSE
1977,1977-03-24,Unknown,0.564216137,36.48953614,-121.1963343,,,,San Benito,CALFIRE,FALSE
1991,1991-11-07,TRIBOGY,0.575761795,41.17607416,-123.9215505,,,,Humboldt,CALFIRE,FALSE
1979,1979-10-19,HZD FUEL#4,0.586724222,36.48111458,-121.1628922,,,,San Benito,CALFIRE,FALSE
2015,2015-03-04,,0.6,39.2675,-120.1375,UNK,,,Placer,PFIRS,FALSE
2017,2017-12-04,,0.6,38.92054891,-121.0034609,Hand Pile,,,Placer,PFIRS,FALSE
2019,2019-05-15,,0.6,39.189601,-120.130692,Hand Pile,,,Placer,PFIRS,FALSE
2019,2019-11-26,EF PLAN ID 663. U. 64B,0.603359699,37.01252404,-119.0465305,,,,Fresno,CALFIRE,FALSE
1977,1977-03-05,Unknown,0.617803574,36.48578641,-121.1960938,,,,San Benito,CALFIRE,FALSE
1983,1977-03-06,NA,0.622003019,36.51407521,-121.2061528,,,,San Benito,CALFIRE,FALSE
1981,1977-03-07,Unknown (Jay or Lion),0.629258811,36.47100271,-121.2001065,,,,San Benito,CALFIRE,FALSE
2020,2019-10-15,GRASS FLAT,0.643863916,39.72726004,-120.9700179,,,,Plumas,CALFIRE,FALSE
2020,2019-10-15,NA,0.661744356,39.724543,-120.968829,,,,Plumas,CALFIRE,FALSE
1990,1990-06-25,ASH MTN,0.667181432,36.48717479,-118.8361883,,,,Tulare,CALFIRE,FALSE
2002,2002-10-05,CHEATGRAS,0.667323947,36.78583275,-118.6239599,,,,Fresno,CALFIRE,FALSE
2002,2002-06-22,CHEATGRAS,0.667358756,36.79137231,-118.6404353,,,,Fresno,CALFIRE,FALSE
2010,2002-06-23,LAKE SKINNER VMP,0.669567108,33.65634266,-117.000347,,,,Riverside,CALFIRE,FALSE
2010,2002-06-24,LAKE SKINNER VMP,0.669592202,33.64971314,-117.0009999,,,,Riverside,CALFIRE,FALSE
2016,2016-10-13,SAN_VICENTE_VMP,0.672407269,37.12571571,-122.163171,,,,Santa Cruz,CALFIRE,FALSE
1979,1979-12-07,HDQTRS BRK,0.67498523,36.48227405,-121.1775661,,,,San Benito,CALFIRE,FALSE
1981,1979-12-08,Unknown (Jay or Lion),0.679903805,36.48488308,-121.1691611,,,,San Benito,CALFIRE,FALSE
1977,1977-03-24,Unknown,0.687532187,36.49005207,-121.195286,,,,San Benito,CALFIRE,FALSE
2010,1977-03-25,FINNON,0.689148366,38.79663943,-120.7540877,,,,El Dorado,CALFIRE,FALSE
1977,1977-03-10,NA,0.693879426,36.48236972,-121.1912161,,,,San Benito,CALFIRE,FALSE
2016,2016-11-22,,0.7,39.221954,-120.611418,Machine Pile,,,Placer,PFIRS,FALSE
2018,2018-03-06,,0.7,38.90485439,-121.0414624,Hand Pile,,,Placer,PFIRS,FALSE
1981,2018-03-07,Unknown (Jay or Lion),0.701169074,36.48613934,-121.1731071,,,,San Benito,CALFIRE,FALSE
2005,2005-09-30,LITTLE STONY,0.729549527,39.34652469,-122.6690701,,,,Colusa,CALFIRE,FALSE
1983,2005-10-01,NA,0.745412529,36.50680112,-121.1969281,,,,San Benito,CALFIRE,FALSE
2014,2014-02-05,,0.75,37.777,-119.103,Hand Pile,,,Mono,PFIRS,FALSE
2016,2016-10-04,,0.75,39.565983,-120.599853,Hand Pile,,,Sierra,PFIRS,FALSE
2017,2017-01-19,,0.75,39.525,-121.443,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-01-20,,0.75,39.525,-121.443,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-01-21,,0.75,39.525,-121.443,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-01-23,,0.75,39.525,-121.443,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-01-24,,0.75,39.525,-121.443,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-01-28,,0.75,39.525,-121.443,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-01-31,,0.75,39.525,-121.443,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-02-01,,0.75,39.525,-121.443,Hand Pile,,,Butte,PFIRS,FALSE
2017,2017-02-02,,0.75,39.525,-121.443,Hand Pile,,,Butte,PFIRS,FALSE
